,0
SMA_50_41_per_ago_%,-0.15466486671338492
BB_upper_band_300_per_43_per_ago_%,-0.15469819312864092
BB_middle_band_70_per_58_per_ago_%,-0.15470236924673136
SMA_20_16_per_ago_%,-0.15475443906407715
BB_upper_band_60_per_14_per_ago_%,-0.15491170309932548
EMA_5_15_per_ago_%,-0.15496020894109072
BB_lower_band_60_per_19_per_ago_%,-0.15496946334664857
EMA_10_20_per_ago_%,-0.15504268812675046
BB_upper_band_90_per_19_per_ago_%,-0.15518643190288328
BB_lower_band_70_per_25_per_ago_%,-0.15522980064371789
BB_upper_band_150_per_35_per_ago_%,-0.1553343406780302
BB_upper_band_200_per_37_per_ago_%,-0.1553492013278684
EMA_13_24_per_ago_%,-0.15538443510755684
BB_middle_band_60_per_51_per_ago_%,-0.15541634178303843
SMA_30_23_per_ago_%,-0.15541889536185666
BB_upper_band_100_per_23_per_ago_%,-0.15545924799076152
BB_middle_band_50_per_41_per_ago_%,-0.1555492970758661
EMA_21_39_per_ago_%,-0.15560667086905627
SMA_5_13_per_ago_%,-0.155831969570867
BB_lower_band_80_per_29_per_ago_%,-0.15602011029860194
EMA_20_38_per_ago_%,-0.15615047067589352
BB_lower_band_200_per_59_per_ago_%,-0.15623476005907186
BB_lower_band_100_per_39_per_ago_%,-0.1563216684002508
SMA_9_14_per_ago_%,-0.15643040709153183
BB_upper_band_80_per_17_per_ago_%,-0.1565420830610796
Min_60_per_21_per_ago_%,-0.15654702001564988
Min_60_per_30_per_ago_%,-0.15654702001564988
Min_60_per_13_per_ago_%,-0.15654702001564988
Min_60_per_14_per_ago_%,-0.15654702001564988
Min_60_per_15_per_ago_%,-0.15654702001564988
Min_60_per_16_per_ago_%,-0.15654702001564988
Min_60_per_17_per_ago_%,-0.15654702001564988
Min_60_per_19_per_ago_%,-0.15654702001564988
Min_60_per_18_per_ago_%,-0.15654702001564988
Min_60_per_32_per_ago_%,-0.15654702001564988
Min_60_per_20_per_ago_%,-0.15654702001564988
Min_60_per_29_per_ago_%,-0.15654702001564988
Min_60_per_22_per_ago_%,-0.15654702001564988
Min_60_per_23_per_ago_%,-0.15654702001564988
Min_60_per_24_per_ago_%,-0.15654702001564988
Min_60_per_25_per_ago_%,-0.15654702001564988
Min_60_per_26_per_ago_%,-0.15654702001564988
Min_60_per_31_per_ago_%,-0.15654702001564988
Min_60_per_34_per_ago_%,-0.15654702001564988
Min_60_per_33_per_ago_%,-0.15654702001564988
Min_60_per_28_per_ago_%,-0.15654702001564988
Min_60_per_27_per_ago_%,-0.15654702001564988
Low_8_per_ago_%,-0.15659955257271452
SMA_40_30_per_ago_%,-0.15667379370612322
BB_lower_band_50_per_16_per_ago_%,-0.156710034652913
BB_middle_band_30_per_23_per_ago_%,-0.15675080718904227
BB_middle_band_70_per_59_per_ago_%,-0.1568844616657894
Min_200_per_52_per_ago_%,-0.15692868151884062
Min_200_per_53_per_ago_%,-0.15692868151884062
Min_200_per_54_per_ago_%,-0.15692868151884062
Min_120_per_54_per_ago_%,-0.15692868151884062
Min_190_per_52_per_ago_%,-0.15692868151884062
Min_100_per_52_per_ago_%,-0.15692868151884062
Min_100_per_53_per_ago_%,-0.15692868151884062
Min_100_per_54_per_ago_%,-0.15692868151884062
Min_210_per_54_per_ago_%,-0.15692868151884062
Min_120_per_53_per_ago_%,-0.15692868151884062
Min_120_per_52_per_ago_%,-0.15692868151884062
Min_210_per_52_per_ago_%,-0.15692868151884062
Min_190_per_53_per_ago_%,-0.15692868151884062
Min_220_per_60_per_ago_%,-0.15692868151884062
Min_220_per_59_per_ago_%,-0.15692868151884062
Min_220_per_58_per_ago_%,-0.15692868151884062
Min_190_per_54_per_ago_%,-0.15692868151884062
Min_220_per_57_per_ago_%,-0.15692868151884062
Min_220_per_56_per_ago_%,-0.15692868151884062
Min_220_per_55_per_ago_%,-0.15692868151884062
Min_220_per_54_per_ago_%,-0.15692868151884062
Min_220_per_53_per_ago_%,-0.15692868151884062
Min_220_per_52_per_ago_%,-0.15692868151884062
Min_210_per_53_per_ago_%,-0.15692868151884062
Min_80_per_52_per_ago_%,-0.15692868151884062
Min_80_per_53_per_ago_%,-0.15692868151884062
Min_80_per_54_per_ago_%,-0.15692868151884062
Min_180_per_54_per_ago_%,-0.15692868151884062
Min_180_per_53_per_ago_%,-0.15692868151884062
Min_180_per_52_per_ago_%,-0.15692868151884062
BB_upper_band_150_per_36_per_ago_%,-0.15698758819457737
BB_upper_band_300_per_44_per_ago_%,-0.15706620829224768
BB_middle_band_60_per_52_per_ago_%,-0.15717044152550153
EMA_9_19_per_ago_%,-0.15721012788544286
SMA_50_42_per_ago_%,-0.1572910403895089
BB_middle_band_50_per_42_per_ago_%,-0.15772192031094243
BB_middle_band_40_per_30_per_ago_%,-0.15776572441847508
BB_upper_band_200_per_38_per_ago_%,-0.15789104942764162
BB_lower_band_100_per_40_per_ago_%,-0.1579552195856894
BB_lower_band_90_per_33_per_ago_%,-0.15800951054352338
EMA_21_40_per_ago_%,-0.15829262352379603
BB_upper_band_150_per_37_per_ago_%,-0.1584775001641313
SMA_30_24_per_ago_%,-0.15848701700805568
BB_upper_band_40_per_12_per_ago_%,-0.15855636835512835
BB_lower_band_40_per_13_per_ago_%,-0.1585598784964789
BB_upper_band_100_per_24_per_ago_%,-0.1587949406666884
BB_middle_band_70_per_60_per_ago_%,-0.1588536670195856
BB_middle_band_60_per_53_per_ago_%,-0.15895558728109327
BB_lower_band_200_per_60_per_ago_%,-0.15907955794370363
High_12_per_ago_%,-0.159120093797109
EMA_13_25_per_ago_%,-0.1592091285220169
EMA_11_22_per_ago_%,-0.15927240798205095
BB_lower_band_100_per_41_per_ago_%,-0.15928003031959762
BB_upper_band_30_per_11_per_ago_%,-0.15928630226693904
BB_upper_band_300_per_45_per_ago_%,-0.15940084828294704
SMA_50_43_per_ago_%,-0.15947020578034624
BB_lower_band_60_per_20_per_ago_%,-0.1594823449240542
SMA_21_17_per_ago_%,-0.1594864509676197
SMA_40_31_per_ago_%,-0.1596074982695013
EMA_20_39_per_ago_%,-0.15963920628160386
BB_lower_band_70_per_26_per_ago_%,-0.1596562983463219
BB_lower_band_80_per_30_per_ago_%,-0.15975273834209971
BB_upper_band_70_per_16_per_ago_%,-0.1598874405768662
BB_upper_band_90_per_20_per_ago_%,-0.15993712567401588
BB_upper_band_150_per_38_per_ago_%,-0.1599861921288896
BB_middle_band_30_per_24_per_ago_%,-0.16007206191561926
BB_middle_band_50_per_43_per_ago_%,-0.1601021852756246
BB_upper_band_200_per_39_per_ago_%,-0.16026463366933272
EMA_10_21_per_ago_%,-0.16045916944977565
BB_lower_band_100_per_42_per_ago_%,-0.16052719461039153
EMA_21_41_per_ago_%,-0.1605313967424694
BB_middle_band_40_per_31_per_ago_%,-0.16071791526302887
BB_middle_band_60_per_54_per_ago_%,-0.16128331289673783
SMA_50_44_per_ago_%,-0.16136999099285776
SMA_5_14_per_ago_%,-0.16141734482430278
BB_upper_band_300_per_46_per_ago_%,-0.1615185997336369
BB_upper_band_150_per_39_per_ago_%,-0.16154477008720905
BB_lower_band_90_per_34_per_ago_%,-0.16160189839102243
BB_upper_band_100_per_25_per_ago_%,-0.1618267153773492
BB_lower_band_100_per_43_per_ago_%,-0.162071914932227
BB_upper_band_200_per_40_per_ago_%,-0.162113314456178
Min_70_per_35_per_ago_%,-0.16214251768192806
Min_60_per_35_per_ago_%,-0.16214251768192806
BB_middle_band_50_per_44_per_ago_%,-0.16215095684149486
SMA_20_17_per_ago_%,-0.16228438313085017
EMA_9_20_per_ago_%,-0.1622905781850676
EMA_20_40_per_ago_%,-0.16231557839217542
SMA_30_25_per_ago_%,-0.1624029679515221
EMA_13_26_per_ago_%,-0.16246973421455158
SMA_40_32_per_ago_%,-0.16266567768175413
EMA_21_42_per_ago_%,-0.16271428487868975
BB_upper_band_80_per_18_per_ago_%,-0.162733889851363
SMA_13_15_per_ago_%,-0.1628524530993298
BB_lower_band_50_per_17_per_ago_%,-0.16297237033633488
SMA_50_45_per_ago_%,-0.16304627206273836
BB_upper_band_150_per_40_per_ago_%,-0.16306303522386015
BB_lower_band_30_per_12_per_ago_%,-0.1631945252846861
BB_lower_band_60_per_21_per_ago_%,-0.16347443746837553
BB_lower_band_70_per_27_per_ago_%,-0.16348065964644334
BB_middle_band_60_per_55_per_ago_%,-0.16354944355624637
BB_middle_band_30_per_25_per_ago_%,-0.16357955522499634
BB_upper_band_200_per_41_per_ago_%,-0.16358558555377856
BB_lower_band_100_per_44_per_ago_%,-0.1635867787588203
BB_upper_band_300_per_47_per_ago_%,-0.16362100657224612
BB_middle_band_40_per_32_per_ago_%,-0.16376290558325818
BB_middle_band_50_per_45_per_ago_%,-0.16384584968234941
EMA_11_23_per_ago_%,-0.16390181442933727
SMA_10_15_per_ago_%,-0.16398480277125385
EMA_5_16_per_ago_%,-0.16398781152650593
BB_upper_band_50_per_14_per_ago_%,-0.1639984548807823
BB_upper_band_60_per_15_per_ago_%,-0.16415304510516243
BB_upper_band_90_per_21_per_ago_%,-0.16425579106290386
SMA_11_15_per_ago_%,-0.16427490529437827
BB_upper_band_150_per_41_per_ago_%,-0.16447216295572356
SMA_50_46_per_ago_%,-0.1645524425003341
BB_upper_band_100_per_26_per_ago_%,-0.16456558561949208
BB_lower_band_80_per_31_per_ago_%,-0.16464432797309586
EMA_21_43_per_ago_%,-0.16466111659904104
BB_lower_band_90_per_35_per_ago_%,-0.16469629434069458
EMA_20_41_per_ago_%,-0.1647234628363668
BB_upper_band_200_per_42_per_ago_%,-0.16482952675443435
Low_11_per_ago_%,-0.16484591098320853
Min_70_per_47_per_ago_%,-0.16493807833160987
Min_70_per_49_per_ago_%,-0.16493807833160987
Min_70_per_48_per_ago_%,-0.16493807833160987
Min_70_per_50_per_ago_%,-0.16493807833160987
Min_70_per_46_per_ago_%,-0.16493807833160987
Min_70_per_40_per_ago_%,-0.16493807833160987
Min_70_per_45_per_ago_%,-0.16493807833160987
Min_70_per_37_per_ago_%,-0.16493807833160987
Min_70_per_44_per_ago_%,-0.16493807833160987
Min_70_per_43_per_ago_%,-0.16493807833160987
Min_70_per_42_per_ago_%,-0.16493807833160987
Min_70_per_36_per_ago_%,-0.16493807833160987
Min_70_per_38_per_ago_%,-0.16493807833160987
Min_70_per_39_per_ago_%,-0.16493807833160987
Min_70_per_51_per_ago_%,-0.16493807833160987
Min_70_per_52_per_ago_%,-0.16493807833160987
Min_70_per_53_per_ago_%,-0.16493807833160987
Min_70_per_54_per_ago_%,-0.16493807833160987
Min_60_per_36_per_ago_%,-0.16493807833160987
Min_70_per_41_per_ago_%,-0.16493807833160987
BB_lower_band_100_per_45_per_ago_%,-0.1652123129571388
BB_middle_band_50_per_46_per_ago_%,-0.1652776194658579
EMA_13_27_per_ago_%,-0.1653023789315327
BB_middle_band_60_per_56_per_ago_%,-0.16547410247253944
BB_upper_band_300_per_48_per_ago_%,-0.16570716579347974
SMA_21_18_per_ago_%,-0.1657278525208887
EMA_10_22_per_ago_%,-0.1657702609253039
BB_upper_band_150_per_42_per_ago_%,-0.16582421636479067
SMA_30_26_per_ago_%,-0.16582543544310074
EMA_21_44_per_ago_%,-0.16616940219923224
SMA_50_47_per_ago_%,-0.16617533005981905
BB_upper_band_200_per_43_per_ago_%,-0.16630841057040316
SMA_40_33_per_ago_%,-0.1663612287544386
SMA_5_15_per_ago_%,-0.16643581609400718
BB_lower_band_100_per_46_per_ago_%,-0.16678038743273435
BB_middle_band_50_per_47_per_ago_%,-0.1668445062469678
EMA_20_42_per_ago_%,-0.16687327520122647
BB_upper_band_70_per_17_per_ago_%,-0.16688036737930054
BB_middle_band_30_per_26_per_ago_%,-0.1669008099515857
BB_upper_band_150_per_43_per_ago_%,-0.1669438847744522
BB_lower_band_90_per_36_per_ago_%,-0.16705380353972302
BB_middle_band_40_per_33_per_ago_%,-0.16717958197422533
BB_middle_band_60_per_57_per_ago_%,-0.16722802551723095
EMA_9_21_per_ago_%,-0.16737882817830568
EMA_21_53_per_ago_%,-0.16746281268234503
EMA_21_55_per_ago_%,-0.16750727319834308
BB_upper_band_100_per_27_per_ago_%,-0.1675856405075902
SMA_9_15_per_ago_%,-0.16760400759805474
Open_11_per_ago_%,-0.1676164934629631
Close_11_per_ago_%,-0.1676164934629631
EMA_21_45_per_ago_%,-0.16761815422241866
BB_upper_band_90_per_22_per_ago_%,-0.16767506050120615
SMA_50_48_per_ago_%,-0.1676839830227141
EMA_21_52_per_ago_%,-0.16768448193559637
Min_60_per_49_per_ago_%,-0.16772895001676683
Min_60_per_51_per_ago_%,-0.16772895001676683
Min_60_per_41_per_ago_%,-0.16772895001676683
Min_60_per_50_per_ago_%,-0.16772895001676683
Min_60_per_52_per_ago_%,-0.16772895001676683
Min_60_per_38_per_ago_%,-0.16772895001676683
Min_60_per_42_per_ago_%,-0.16772895001676683
Min_60_per_43_per_ago_%,-0.16772895001676683
Min_60_per_46_per_ago_%,-0.16772895001676683
Min_60_per_44_per_ago_%,-0.16772895001676683
Min_60_per_40_per_ago_%,-0.16772895001676683
Min_60_per_48_per_ago_%,-0.16772895001676683
Min_60_per_39_per_ago_%,-0.16772895001676683
Min_60_per_54_per_ago_%,-0.16772895001676683
Min_60_per_53_per_ago_%,-0.16772895001676683
Min_60_per_47_per_ago_%,-0.16772895001676683
Min_60_per_45_per_ago_%,-0.16772895001676683
Min_60_per_37_per_ago_%,-0.16772895001676683
EMA_21_54_per_ago_%,-0.1677396114409024
BB_upper_band_300_per_49_per_ago_%,-0.1677464924104205
EMA_21_56_per_ago_%,-0.16778407183362787
EMA_11_24_per_ago_%,-0.16793771054865209
Min_180_per_55_per_ago_%,-0.16811902827202296
Min_60_per_55_per_ago_%,-0.16811902827202296
Min_80_per_55_per_ago_%,-0.16811902827202296
Min_120_per_55_per_ago_%,-0.16811902827202296
Min_100_per_55_per_ago_%,-0.16811902827202296
Min_210_per_55_per_ago_%,-0.16811902827202296
Min_190_per_55_per_ago_%,-0.16811902827202296
Min_200_per_55_per_ago_%,-0.16811902827202296
Min_70_per_55_per_ago_%,-0.16811902827202296
EMA_21_46_per_ago_%,-0.16813588130777463
BB_lower_band_40_per_14_per_ago_%,-0.16813947565671353
BB_upper_band_150_per_44_per_ago_%,-0.16815093055490965
BB_upper_band_200_per_44_per_ago_%,-0.16815697944775473
EMA_21_51_per_ago_%,-0.16819626668233015
BB_upper_band_80_per_19_per_ago_%,-0.16821190855096904
BB_lower_band_50_per_18_per_ago_%,-0.1682541285084708
EMA_13_28_per_ago_%,-0.1683316854751542
BB_lower_band_60_per_22_per_ago_%,-0.16835426854847996
EMA_21_57_per_ago_%,-0.16843417612282952
EMA_21_50_per_ago_%,-0.1684663952976275
EMA_21_47_per_ago_%,-0.16850303215885837
BB_middle_band_50_per_48_per_ago_%,-0.16852077389176628
BB_lower_band_70_per_28_per_ago_%,-0.16855485404128503
BB_lower_band_100_per_47_per_ago_%,-0.16865278922979385
EMA_21_49_per_ago_%,-0.1687493871803223
EMA_21_48_per_ago_%,-0.1687798280332713
EMA_20_43_per_ago_%,-0.1689830884884592
SMA_20_18_per_ago_%,-0.16898804095381606
BB_middle_band_60_per_58_per_ago_%,-0.16901299144765694
BB_lower_band_90_per_37_per_ago_%,-0.1690230981431581
SMA_30_27_per_ago_%,-0.16927043325972715
EMA_21_58_per_ago_%,-0.16927211042507287
SMA_50_49_per_ago_%,-0.16930438805692458
BB_upper_band_150_per_45_per_ago_%,-0.16941286863840913
SMA_40_34_per_ago_%,-0.16971359608451106
BB_upper_band_300_per_50_per_ago_%,-0.16988462505671031
BB_upper_band_200_per_45_per_ago_%,-0.16990331310078854
BB_middle_band_30_per_27_per_ago_%,-0.16998225691869698
EMA_21_59_per_ago_%,-0.17007195680448023
BB_middle_band_50_per_49_per_ago_%,-0.17030879271291358
BB_upper_band_40_per_13_per_ago_%,-0.17035199663347325
BB_lower_band_80_per_32_per_ago_%,-0.17035203432230694
BB_middle_band_40_per_34_per_ago_%,-0.17036362087182028
BB_upper_band_150_per_46_per_ago_%,-0.17039764559937762
Min_50_per_13_per_ago_%,-0.17049107018083218
EMA_20_44_per_ago_%,-0.17064060118024205
EMA_21_60_per_ago_%,-0.17070847816735008
BB_lower_band_100_per_48_per_ago_%,-0.17077105167799378
BB_lower_band_90_per_38_per_ago_%,-0.1707932069205113
BB_upper_band_100_per_28_per_ago_%,-0.1708126175951456
SMA_50_50_per_ago_%,-0.1708130410198072
BB_upper_band_90_per_23_per_ago_%,-0.17082111288277732
EMA_10_23_per_ago_%,-0.17089094312701614
Min_200_per_58_per_ago_%,-0.17091622303166137
Min_180_per_57_per_ago_%,-0.17091622303166137
Min_120_per_58_per_ago_%,-0.17091622303166137
Min_210_per_57_per_ago_%,-0.17091622303166137
Min_200_per_57_per_ago_%,-0.17091622303166137
Min_210_per_56_per_ago_%,-0.17091622303166137
Min_210_per_58_per_ago_%,-0.17091622303166137
Min_180_per_56_per_ago_%,-0.17091622303166137
Min_100_per_56_per_ago_%,-0.17091622303166137
Min_100_per_57_per_ago_%,-0.17091622303166137
Min_100_per_58_per_ago_%,-0.17091622303166137
Min_190_per_58_per_ago_%,-0.17091622303166137
Min_200_per_56_per_ago_%,-0.17091622303166137
Min_120_per_57_per_ago_%,-0.17091622303166137
Min_190_per_57_per_ago_%,-0.17091622303166137
Min_60_per_58_per_ago_%,-0.17091622303166137
Min_80_per_56_per_ago_%,-0.17091622303166137
Min_80_per_57_per_ago_%,-0.17091622303166137
Min_180_per_58_per_ago_%,-0.17091622303166137
Min_80_per_58_per_ago_%,-0.17091622303166137
Min_60_per_57_per_ago_%,-0.17091622303166137
Min_70_per_56_per_ago_%,-0.17091622303166137
Min_60_per_56_per_ago_%,-0.17091622303166137
Min_70_per_57_per_ago_%,-0.17091622303166137
Min_70_per_58_per_ago_%,-0.17091622303166137
Min_190_per_56_per_ago_%,-0.17091622303166137
Min_120_per_56_per_ago_%,-0.17091622303166137
SMA_13_16_per_ago_%,-0.17101656024678794
EMA_20_55_per_ago_%,-0.17117870742557162
EMA_20_53_per_ago_%,-0.17117942381749424
BB_middle_band_60_per_59_per_ago_%,-0.17126360066429827
BB_upper_band_150_per_47_per_ago_%,-0.1713248360457327
BB_upper_band_200_per_46_per_ago_%,-0.17137546932226103
EMA_20_56_per_ago_%,-0.17138600148941943
EMA_20_54_per_ago_%,-0.17151969473898918
EMA_13_29_per_ago_%,-0.17154360657207843
EMA_20_57_per_ago_%,-0.17165669773841372
EMA_20_52_per_ago_%,-0.17166010847060068
BB_middle_band_50_per_50_per_ago_%,-0.1718919343774689
EMA_20_45_per_ago_%,-0.17202290272994492
BB_upper_band_300_per_51_per_ago_%,-0.17208170353906915
EMA_11_25_per_ago_%,-0.17209627111509682
SMA_21_19_per_ago_%,-0.1721012444755942
BB_upper_band_150_per_48_per_ago_%,-0.1721670369741103
EMA_20_51_per_ago_%,-0.17230448887649114
SMA_50_51_per_ago_%,-0.17231909428558065
SMA_30_28_per_ago_%,-0.17234973868209127
BB_upper_band_60_per_16_per_ago_%,-0.172382345679825
BB_lower_band_90_per_39_per_ago_%,-0.17244739305172557
EMA_20_58_per_ago_%,-0.17245856450965302
BB_upper_band_30_per_12_per_ago_%,-0.17252677698207453
BB_upper_band_200_per_47_per_ago_%,-0.17253840503589205
BB_lower_band_100_per_49_per_ago_%,-0.172630873850558
SMA_40_35_per_ago_%,-0.17264691749831673
EMA_20_46_per_ago_%,-0.17264785278856112
EMA_5_17_per_ago_%,-0.17269740358482635
EMA_20_50_per_ago_%,-0.1727017652624522
EMA_9_22_per_ago_%,-0.17281638711516742
EMA_20_47_per_ago_%,-0.17302520296670543
BB_upper_band_80_per_20_per_ago_%,-0.17305849275330226
BB_lower_band_60_per_23_per_ago_%,-0.17311667454361224
EMA_20_49_per_ago_%,-0.17311890546770203
SMA_11_16_per_ago_%,-0.1731614921340943
Open_12_per_ago_%,-0.17319403318621723
Close_12_per_ago_%,-0.17319403318621723
EMA_20_59_per_ago_%,-0.17322224714894394
High_13_per_ago_%,-0.17326663499427675
EMA_20_48_per_ago_%,-0.17327757964299037
BB_lower_band_70_per_29_per_ago_%,-0.17328309596414415
BB_middle_band_40_per_35_per_ago_%,-0.17329691087316648
BB_middle_band_30_per_28_per_ago_%,-0.1733030715052013
BB_middle_band_50_per_51_per_ago_%,-0.17332358877050544
BB_middle_band_60_per_60_per_ago_%,-0.173327952566446
EMA_13_30_per_ago_%,-0.17333876876262388
BB_upper_band_150_per_49_per_ago_%,-0.1733464326922208
Min_190_per_59_per_ago_%,-0.17371326104620785
Min_180_per_60_per_ago_%,-0.17371326104620785
Min_180_per_59_per_ago_%,-0.17371326104620785
Min_190_per_60_per_ago_%,-0.17371326104620785
Min_70_per_60_per_ago_%,-0.17371326104620785
Min_70_per_59_per_ago_%,-0.17371326104620785
Min_80_per_59_per_ago_%,-0.17371326104620785
Min_80_per_60_per_ago_%,-0.17371326104620785
Min_200_per_59_per_ago_%,-0.17371326104620785
Min_200_per_60_per_ago_%,-0.17371326104620785
Min_210_per_60_per_ago_%,-0.17371326104620785
Min_210_per_59_per_ago_%,-0.17371326104620785
Min_120_per_60_per_ago_%,-0.17371326104620785
Min_120_per_59_per_ago_%,-0.17371326104620785
Min_100_per_59_per_ago_%,-0.17371326104620785
Min_100_per_60_per_ago_%,-0.17371326104620785
Min_60_per_60_per_ago_%,-0.17371326104620785
Min_60_per_59_per_ago_%,-0.17371326104620785
BB_upper_band_200_per_48_per_ago_%,-0.173754515141374
BB_upper_band_70_per_18_per_ago_%,-0.17376306511009829
BB_lower_band_50_per_19_per_ago_%,-0.17380472651962384
BB_lower_band_90_per_40_per_ago_%,-0.17380736358100515
EMA_20_60_per_ago_%,-0.17384718969934063
SMA_50_52_per_ago_%,-0.17387825616657573
BB_upper_band_50_per_15_per_ago_%,-0.174043661542487
BB_upper_band_100_per_29_per_ago_%,-0.17404507264041202
BB_upper_band_300_per_52_per_ago_%,-0.17423510323910146
BB_lower_band_100_per_50_per_ago_%,-0.17438082109523517
SMA_40_36_per_ago_%,-0.1744627831354398
BB_middle_band_50_per_52_per_ago_%,-0.17455068842476854
BB_upper_band_150_per_50_per_ago_%,-0.1746983659187546
EMA_13_31_per_ago_%,-0.17484303003804227
BB_lower_band_80_per_33_per_ago_%,-0.17498279884128076
BB_upper_band_90_per_24_per_ago_%,-0.17503136696347837
EMA_13_32_per_ago_%,-0.17503256678995122
BB_lower_band_90_per_41_per_ago_%,-0.17514466535058534
EMA_13_33_per_ago_%,-0.17520856520243014
SMA_20_19_per_ago_%,-0.17526170552686948
BB_lower_band_30_per_13_per_ago_%,-0.17527850634422745
EMA_13_35_per_ago_%,-0.17531553611705952
BB_upper_band_200_per_49_per_ago_%,-0.17533638781744004
BB_lower_band_40_per_15_per_ago_%,-0.17534643042834294
BB_middle_band_40_per_36_per_ago_%,-0.17536883793761326
EMA_13_34_per_ago_%,-0.17537199229973904
SMA_50_53_per_ago_%,-0.17538684000863702
EMA_10_24_per_ago_%,-0.17540792208242914
SMA_10_16_per_ago_%,-0.1754385964911983
BB_upper_band_150_per_51_per_ago_%,-0.17568309074103394
Max_80_per_14_per_ago_%,-0.1758499413833521
Max_70_per_14_per_ago_%,-0.1758499413833521
Max_240_per_14_per_ago_%,-0.1758499413833521
Max_100_per_14_per_ago_%,-0.1758499413833521
Max_480_per_14_per_ago_%,-0.1758499413833521
Max_420_per_14_per_ago_%,-0.1758499413833521
Max_60_per_14_per_ago_%,-0.1758499413833521
Max_300_per_14_per_ago_%,-0.1758499413833521
Max_30_per_14_per_ago_%,-0.1758499413833521
Max_180_per_14_per_ago_%,-0.1758499413833521
Max_40_per_14_per_ago_%,-0.1758499413833521
Max_190_per_14_per_ago_%,-0.1758499413833521
Max_230_per_14_per_ago_%,-0.1758499413833521
Max_20_per_14_per_ago_%,-0.1758499413833521
Max_220_per_14_per_ago_%,-0.1758499413833521
Max_50_per_14_per_ago_%,-0.1758499413833521
Max_360_per_14_per_ago_%,-0.1758499413833521
Max_210_per_14_per_ago_%,-0.1758499413833521
Max_200_per_14_per_ago_%,-0.1758499413833521
Max_120_per_14_per_ago_%,-0.1758499413833521
SMA_40_37_per_ago_%,-0.1760662975863357
Min_30_per_13_per_ago_%,-0.17607109918671843
Min_40_per_13_per_ago_%,-0.17607109918671843
Min_20_per_13_per_ago_%,-0.17607109918671843
Min_50_per_34_per_ago_%,-0.17608094133430147
Min_50_per_19_per_ago_%,-0.17608094133430147
Min_50_per_25_per_ago_%,-0.17608094133430147
Min_50_per_35_per_ago_%,-0.17608094133430147
Min_50_per_14_per_ago_%,-0.17608094133430147
Min_50_per_15_per_ago_%,-0.17608094133430147
Min_50_per_16_per_ago_%,-0.17608094133430147
Min_50_per_17_per_ago_%,-0.17608094133430147
Min_50_per_18_per_ago_%,-0.17608094133430147
Min_50_per_20_per_ago_%,-0.17608094133430147
Min_50_per_21_per_ago_%,-0.17608094133430147
Min_50_per_22_per_ago_%,-0.17608094133430147
Min_50_per_24_per_ago_%,-0.17608094133430147
Min_50_per_23_per_ago_%,-0.17608094133430147
Min_50_per_26_per_ago_%,-0.17608094133430147
Min_50_per_27_per_ago_%,-0.17608094133430147
Min_50_per_36_per_ago_%,-0.17608094133430147
Min_50_per_33_per_ago_%,-0.17608094133430147
Min_50_per_32_per_ago_%,-0.17608094133430147
Min_50_per_31_per_ago_%,-0.17608094133430147
Min_50_per_30_per_ago_%,-0.17608094133430147
Min_50_per_29_per_ago_%,-0.17608094133430147
Min_50_per_28_per_ago_%,-0.17608094133430147
BB_lower_band_100_per_51_per_ago_%,-0.17610659311140336
BB_middle_band_50_per_53_per_ago_%,-0.17611240799075537
EMA_11_26_per_ago_%,-0.17613183597170667
SMA_30_29_per_ago_%,-0.1762535369420659
BB_upper_band_300_per_53_per_ago_%,-0.1764232706686636
BB_upper_band_150_per_52_per_ago_%,-0.1766102320975988
SMA_5_16_per_ago_%,-0.17661425992477398
SMA_50_54_per_ago_%,-0.17672543360039414
BB_upper_band_100_per_30_per_ago_%,-0.17678655847884267
BB_middle_band_30_per_29_per_ago_%,-0.17681009999375397
BB_lower_band_90_per_42_per_ago_%,-0.17685260916986434
BB_middle_band_40_per_37_per_ago_%,-0.17697516341454184
BB_upper_band_200_per_50_per_ago_%,-0.17706533443734157
BB_lower_band_60_per_24_per_ago_%,-0.17710822192343625
BB_middle_band_50_per_54_per_ago_%,-0.17739521250827373
BB_upper_band_150_per_53_per_ago_%,-0.1774523884359279
SMA_50_55_per_ago_%,-0.17761780938417754
EMA_13_36_per_ago_%,-0.17762961714743
SMA_21_20_per_ago_%,-0.1776872199531736
SMA_40_38_per_ago_%,-0.17773624778884234
BB_upper_band_80_per_21_per_ago_%,-0.1777772969227697
BB_lower_band_70_per_30_per_ago_%,-0.17791234006466267
BB_lower_band_100_per_52_per_ago_%,-0.1779679872356381
EMA_9_23_per_ago_%,-0.17798948545737978
BB_upper_band_150_per_54_per_ago_%,-0.1781981857754481
SMA_50_56_per_ago_%,-0.17828708075169683
BB_middle_band_50_per_55_per_ago_%,-0.17832476039762696
BB_upper_band_200_per_51_per_ago_%,-0.17838929923958996
BB_lower_band_90_per_43_per_ago_%,-0.1784175600738244
BB_upper_band_300_per_54_per_ago_%,-0.17842942404083445
BB_upper_band_90_per_25_per_ago_%,-0.17845026734961753
BB_middle_band_40_per_38_per_ago_%,-0.17850890589034443
EMA_11_27_per_ago_%,-0.17853013185912733
Max_240_per_16_per_ago_%,-0.17864121029419247
Max_240_per_17_per_ago_%,-0.17864121029419247
Max_120_per_17_per_ago_%,-0.17864121029419247
Max_60_per_16_per_ago_%,-0.17864121029419247
Max_240_per_15_per_ago_%,-0.17864121029419247
